,Unnamed: 0,AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,CEC Plant ID,Energy_Source,Lng,Lat,TAC_AREA_ID,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT
961,961,AS_NP15,GEN,MDFKRL_2_PROJCT,MDFKRL_2_PROJCT-APND,,22M7_DB114,2022-07-28T00:00:00,2313,H0406,WAT,-120.725053558,39.000971619,TAC_NORTH,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
962,962,AS_NP26,GEN,MENBIO_6_RENEW1,BIOMSJCT_6_GN001,34269_BIOMSJCT_70.0_GURN,22M7_DB114,2022-07-28T00:00:00,2331,S0121,SUN,-120.365876923,36.760473635,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
963,963,AS_NP15,GEN,MENBIO_6_RENEW1,BIOMSJCT_6_GN001,34269_BIOMSJCT_70.0_GURN,22M7_DB114,2022-07-28T00:00:00,2331,S0121,SUN,-120.365876923,36.760473635,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
964,964,AS_NP15,GEN,MERCED_1_SOLAR1,MERCED_7_N002,34145_MERCED  _21.0_GUG1,22M7_DB114,2022-07-28T00:00:00,2340,S0430,SUN,-120.48248714,37.267772961,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
965,965,AS_NP26,GEN,MERCED_1_SOLAR1,MERCED_7_N002,34145_MERCED  _21.0_GUG1,22M7_DB114,2022-07-28T00:00:00,2340,S0430,SUN,-120.48248714,37.267772961,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
966,966,AS_NP15,GEN,MERCED_1_SOLAR2,MERCED_7_N003,34145_MERCED  _21.0_GUG2,22M7_DB114,2022-07-28T00:00:00,2341,S0429,SUN,-120.484431139,37.267772961,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
967,967,AS_NP26,GEN,MERCED_1_SOLAR2,MERCED_7_N003,34145_MERCED  _21.0_GUG2,22M7_DB114,2022-07-28T00:00:00,2341,S0429,SUN,-120.484431139,37.267772961,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
968,968,AS_NP15,GEN,MERCFL_6_UNIT,MERCEDFL_7_N002,34322_MERCEDFL_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2342,H0324,WAT,-120.32988943,37.523182633,TAC_NORTH,TAC_NORTH,,2022-04-01T00:00:00,2030-12-31T23:59:59,2022-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
969,969,AS_NP26,GEN,MERCFL_6_UNIT,MERCEDFL_7_N002,34322_MERCEDFL_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2342,H0324,WAT,-120.32988943,37.523182633,TAC_NORTH,TAC_NORTH,,2022-04-01T00:00:00,2030-12-31T23:59:59,2022-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
970,970,AS_NP26,GEN,METEC_2_PL1X3,METEC_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2356,G0794,NG,-121.745992005,37.2207588200001,TAC_NORTH,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
971,971,AS_NP15,GEN,METEC_2_PL1X3,METEC_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2356,G0794,NG,-121.745992005,37.2207588200001,TAC_NORTH,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
972,972,AS_SP15,GEN,MIDSET_1_UNIT 1,TXMIDST_7_N001,35044_TX MIDST_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2365,G0355,,-119.570909391,35.19419299,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
973,973,AS_NP26,GEN,MIDSET_1_UNIT 1,TXMIDST_7_N001,35044_TX MIDST_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2365,G0355,,-119.570909391,35.19419299,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
974,974,AS_SP26,GEN,MIDWD_6_WNDLND,MIDWIND_6_N003,24464_MIDWIND _66.0_GUWR,22M7_DB114,2022-07-28T00:00:00,2373,W0301,WND,-118.357582968,35.047217393,TAC_ECNTR,TAC_ECNTR,,2020-04-18T00:00:00,2030-12-31T23:59:59,2020-04-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
975,975,AS_SP15,GEN,MIDWD_6_WNDLND,MIDWIND_6_N003,24464_MIDWIND _66.0_GUWR,22M7_DB114,2022-07-28T00:00:00,2373,W0301,WND,-118.357582968,35.047217393,TAC_ECNTR,TAC_ECNTR,,2020-04-18T00:00:00,2030-12-31T23:59:59,2020-04-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
976,976,AS_SP15,GEN,MIDWD_7_CORAMB,MIDWIND _6_GN001,24464_MIDWIND _66.0_GUCR,22M7_DB114,2022-07-28T00:00:00,2374,W0445,WND,-118.331892171,35.071372141,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
977,977,AS_SP26,GEN,MIDWD_7_CORAMB,MIDWIND _6_GN001,24464_MIDWIND _66.0_GUCR,22M7_DB114,2022-07-28T00:00:00,2374,W0445,WND,-118.331892171,35.071372141,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
978,978,AS_SP26,GEN,MIRLOM_2_CORONA,MIRALOMA_6_N009,24210_MIRALOMA_66.0_GUCR,22M7_DB114,2022-07-28T00:00:00,2383,H0114,WAT,-117.610789116,33.8590956990001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
979,979,AS_SP15,GEN,MIRLOM_2_CORONA,MIRALOMA_6_N009,24210_MIRALOMA_66.0_GUCR,22M7_DB114,2022-07-28T00:00:00,2383,H0114,WAT,-117.610789116,33.8590956990001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
980,980,AS_SP15,GEN,MIRLOM_2_LNDFL,MIRALOMA_6_N207,24210_MIRALOMA_66.0_GUL1,22M7_DB114,2022-07-28T00:00:00,2385,S0595,SUN,-117.568207972,34.0391904250001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
981,981,AS_SP26,GEN,MIRLOM_2_LNDFL,MIRALOMA_6_N207,24210_MIRALOMA_66.0_GUL1,22M7_DB114,2022-07-28T00:00:00,2385,S0595,SUN,-117.568207972,34.0391904250001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
982,982,AS_SP26,GEN,MIRLOM_2_MLBBTA,MIRALOMA_6_N208,24210_MIRALOMA_66.0_GUBA,22M7_DB114,2022-07-28T00:00:00,2386,B0005,,-117.559656978,34.004646457,TAC_ECNTR,TAC_ECNTR,,2022-08-15T00:00:00,2030-12-31T23:59:59,2022-08-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
983,983,AS_SP15,GEN,MIRLOM_2_MLBBTA,MIRALOMA_6_N208,24210_MIRALOMA_66.0_GUBA,22M7_DB114,2022-07-28T00:00:00,2386,B0005,,-117.559656978,34.004646457,TAC_ECNTR,TAC_ECNTR,,2022-08-15T00:00:00,2030-12-31T23:59:59,2022-08-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
984,984,AS_SP15,GEN,MIRLOM_2_MLBBTB,MIRALOMA_6_N209,24210_MIRALOMA_66.0_GUBB,22M7_DB114,2022-07-28T00:00:00,2387,B0006,,-117.55895688,34.004646456,TAC_ECNTR,TAC_ECNTR,,2022-08-15T00:00:00,2030-12-31T23:59:59,2022-08-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
985,985,AS_SP26,GEN,MIRLOM_2_MLBBTB,MIRALOMA_6_N209,24210_MIRALOMA_66.0_GUBB,22M7_DB114,2022-07-28T00:00:00,2387,B0006,,-117.55895688,34.004646456,TAC_ECNTR,TAC_ECNTR,,2022-08-15T00:00:00,2030-12-31T23:59:59,2022-08-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
986,986,AS_SP26,GEN,MIRLOM_2_ONTARO,MIRALOMA_6_GN001,24210_MIRALOMA_66.0_GUOT,22M7_DB114,2022-07-28T00:00:00,2388,S9167,SUN,-117.561861166,34.0420501770001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
987,987,AS_SP15,GEN,MIRLOM_2_ONTARO,MIRALOMA_6_GN001,24210_MIRALOMA_66.0_GUOT,22M7_DB114,2022-07-28T00:00:00,2388,S9167,SUN,-117.561861166,34.0420501770001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
988,988,AS_SP15,GEN,MIRLOM_2_RTS032,MIRALOMA_6_N013,24210_MIRALOMA_66.0_GU32,22M7_DB114,2022-07-28T00:00:00,2389,S0199,SUN,-117.571907086,34.0324546190001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
989,989,AS_SP26,GEN,MIRLOM_2_RTS032,MIRALOMA_6_N013,24210_MIRALOMA_66.0_GU32,22M7_DB114,2022-07-28T00:00:00,2389,S0199,SUN,-117.571907086,34.0324546190001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
990,990,AS_SP26,GEN,MIRLOM_2_RTS033,MIRALOMA_6_N012,24210_MIRALOMA_66.0_GU33,22M7_DB114,2022-07-28T00:00:00,2390,S0200,SUN,-117.568678159,34.0326335710001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
991,991,AS_SP15,GEN,MIRLOM_2_RTS033,MIRALOMA_6_N012,24210_MIRALOMA_66.0_GU33,22M7_DB114,2022-07-28T00:00:00,2390,S0200,SUN,-117.568678159,34.0326335710001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
992,992,AS_SP26,GEN,MIRLOM_2_TEMESC,MIRALOMA_6_N010,24210_MIRALOMA_66.0_GUTM,22M7_DB114,2022-07-28T00:00:00,2392,H0509,WAT,-117.497051781,33.8342297350001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
993,993,AS_SP15,GEN,MIRLOM_2_TEMESC,MIRALOMA_6_N010,24210_MIRALOMA_66.0_GUTM,22M7_DB114,2022-07-28T00:00:00,2392,H0509,WAT,-117.497051781,33.8342297350001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
994,994,AS_SP26,GEN,MIRLOM_6_DELGEN,MIRALOMA_6_N002,24210_MIRALOMA_66.0_GU1,22M7_DB114,2022-07-28T00:00:00,2393,G0149,,-117.580332447,33.8917929460001,TAC_ECNTR,TAC_ECNTR,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
995,995,AS_SP15,GEN,MIRLOM_6_DELGEN,MIRALOMA_6_N002,24210_MIRALOMA_66.0_GU1,22M7_DB114,2022-07-28T00:00:00,2393,G0149,,-117.580332447,33.8917929460001,TAC_ECNTR,TAC_ECNTR,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
996,996,AS_SP15,GEN,MIRLOM_6_PEAKER,MRLPKGEN_7_B1,28307_MRLPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,2395,G9444,NG,-117.56083111,34.0053449170001,TAC_ECNTR,TAC_ECNTR,,2022-05-05T00:00:00,2030-12-31T23:59:59,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00
997,997,AS_SP26,GEN,MIRLOM_6_PEAKER,MRLPKGEN_7_B1,28307_MRLPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,2395,G9444,NG,-117.56083111,34.0053449170001,TAC_ECNTR,TAC_ECNTR,,2022-05-05T00:00:00,2030-12-31T23:59:59,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00
998,998,AS_SP26,GEN,MIRLOM_7_MWDLKM,MIRALOMA_6_N007,24210_MIRALOMA_66.0_GUMW,22M7_DB114,2022-07-28T00:00:00,2396,H0282,WAT,-117.453662798,33.8552141480001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
999,999,AS_SP15,GEN,MIRLOM_7_MWDLKM,MIRALOMA_6_N007,24210_MIRALOMA_66.0_GUMW,22M7_DB114,2022-07-28T00:00:00,2396,H0282,WAT,-117.453662798,33.8552141480001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1000,1000,AS_SP15,GEN,MKTRCK_1_UNIT 1,PSEMCKIT_7_B1,35060_PSEMCKIT_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2410,G0339,NG,-119.661899392,35.319359821,TAC_NORTH,TAC_NORTH,,2022-07-21T00:00:00,2030-12-31T23:59:59,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
1001,1001,AS_NP26,GEN,MKTRCK_1_UNIT 1,PSEMCKIT_7_B1,35060_PSEMCKIT_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2410,G0339,NG,-119.661899392,35.319359821,TAC_NORTH,TAC_NORTH,,2022-07-21T00:00:00,2030-12-31T23:59:59,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
1002,1002,AS_SP26,GEN,MNDALY_6_MCGRTH,MCGPKGEN_7_B1,28306_MCGPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,2418,G1041,NG,-119.247657766,34.2056331150001,TAC_ECNTR,TAC_ECNTR,,2022-05-05T00:00:00,2030-12-31T23:59:59,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00
1003,1003,AS_SP15,GEN,MNDALY_6_MCGRTH,MCGPKGEN_7_B1,28306_MCGPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,2418,G1041,NG,-119.247657766,34.2056331150001,TAC_ECNTR,TAC_ECNTR,,2022-05-05T00:00:00,2030-12-31T23:59:59,2022-05-05T07:00:00-00:00,2031-01-01T07:59:59-00:00
1004,1004,AS_NP15,GEN,MNDOTA_1_SOLAR1,Q607GEN_7_N002,34309_Q607 GEN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2426,S0341,SUN,-120.417627804,36.7302432220001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1005,1005,AS_NP26,GEN,MNDOTA_1_SOLAR1,Q607GEN_7_N002,34309_Q607 GEN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2426,S0341,SUN,-120.417627804,36.7302432220001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1006,1006,AS_NP26,GEN,MNDOTA_1_SOLAR2,SOLBGEN_7_N001,34147_SOLB GEN_12.5_GU2,22M7_DB114,2022-07-28T00:00:00,2427,S0423,SUN,-120.433536605,36.725995358,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1007,1007,AS_NP15,GEN,MNDOTA_1_SOLAR2,SOLBGEN_7_N001,34147_SOLB GEN_12.5_GU2,22M7_DB114,2022-07-28T00:00:00,2427,S0423,SUN,-120.433536605,36.725995358,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1008,1008,AS_NP26,GEN,MNTAGU_7_NEWBYI,MONTAGUE_1_N011,35610_MONTAGUE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,2434,E0179,,-121.935751845,37.455115893,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
1009,1009,AS_NP15,GEN,MNTAGU_7_NEWBYI,MONTAGUE_1_N011,35610_MONTAGUE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,2434,E0179,,-121.935751845,37.455115893,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
1010,1010,AS_SP15,GEN,MOJAVE_1_SIPHON,MHVSPHN_1_N101,25650_MHV SPHN_115_GU1,22M7_DB114,2022-07-28T00:00:00,2445,H0337,WAT,-117.323131135,34.307759235,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1011,1011,AS_SP26,GEN,MOJAVE_1_SIPHON,MHVSPHN_1_N101,25650_MHV SPHN_115_GU1,22M7_DB114,2022-07-28T00:00:00,2445,H0337,WAT,-117.323131135,34.307759235,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1012,1012,AS_SP15,GEN,MOJAVW_2_SOLAR,SUNSPTA_7_N002,95275_SUNSPT_A_34.5_GUEQ,22M7_DB114,2022-07-28T00:00:00,2446,S0550,SUN,-118.278277932,35.026239123,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1013,1013,AS_SP26,GEN,MOJAVW_2_SOLAR,SUNSPTA_7_N002,95275_SUNSPT_A_34.5_GUEQ,22M7_DB114,2022-07-28T00:00:00,2446,S0550,SUN,-118.278277932,35.026239123,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1014,1014,AS_SP26,GEN,MONLTH_6_BATTRY,MONOLITH_6_N102,24414_MONOLITH_66.0_GU1,22M7_DB114,2022-07-28T00:00:00,2450,B0002,,-118.379987698,35.123328988,TAC_ECNTR,TAC_ECNTR,,2022-08-01T00:00:00,2030-12-31T23:59:59,2022-08-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
1015,1015,AS_SP15,GEN,MONLTH_6_BATTRY,MONOLITH_6_N102,24414_MONOLITH_66.0_GU1,22M7_DB114,2022-07-28T00:00:00,2450,B0002,,-118.379987698,35.123328988,TAC_ECNTR,TAC_ECNTR,,2022-08-01T00:00:00,2030-12-31T23:59:59,2022-08-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
1016,1016,AS_SP26,GEN,MONLTH_6_BOREL,LOR-BOR_6_N002,24455_LOR-BOR _66.0_GUBO,22M7_DB114,2022-07-28T00:00:00,2451,H0048,WAT,-118.524501335,35.587949445,TAC_ECNTR,TAC_ECNTR,,2021-04-01T00:00:00,2030-12-31T23:59:59,2021-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
1017,1017,AS_SP15,GEN,MONLTH_6_BOREL,LOR-BOR_6_N002,24455_LOR-BOR _66.0_GUBO,22M7_DB114,2022-07-28T00:00:00,2451,H0048,WAT,-118.524501335,35.587949445,TAC_ECNTR,TAC_ECNTR,,2021-04-01T00:00:00,2030-12-31T23:59:59,2021-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
1018,1018,AS_SP15,GEN,MONLTS_2_MONWD4,MONLTS12_7_N003,24278_MONLTS12_12.5_GUW4,22M7_DB114,2022-07-28T00:00:00,2455,W0306,WND,-118.355972442,35.092535787,TAC_ECNTR,TAC_ECNTR,,2020-02-08T00:00:00,2030-12-31T23:59:59,2020-02-08T08:00:00-00:00,2031-01-01T07:59:59-00:00
1019,1019,AS_SP26,GEN,MONLTS_2_MONWD4,MONLTS12_7_N003,24278_MONLTS12_12.5_GUW4,22M7_DB114,2022-07-28T00:00:00,2455,W0306,WND,-118.355972442,35.092535787,TAC_ECNTR,TAC_ECNTR,,2020-02-08T00:00:00,2030-12-31T23:59:59,2020-02-08T08:00:00-00:00,2031-01-01T07:59:59-00:00
1020,1020,AS_NP15,GEN,MONTPH_7_UNITS,MONTPH_7_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,2466,H0343,WAT,-122.104178619,38.5135551060001,TAC_NORTH,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
1021,1021,AS_NP26,GEN,MONTPH_7_UNITS,MONTPH_7_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,2466,H0343,WAT,-122.104178619,38.5135551060001,TAC_NORTH,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
1022,1022,AS_SP26,GEN,MOORPK_2_CALABS,MOORPARK_6_GN010,24098_MOORPARK_66.0_GUS,22M7_DB114,2022-07-28T00:00:00,2468,E0227,LFG,-118.721140333,34.147766254,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1023,1023,AS_SP15,GEN,MOORPK_2_CALABS,MOORPARK_6_GN010,24098_MOORPARK_66.0_GUS,22M7_DB114,2022-07-28T00:00:00,2468,E0227,LFG,-118.721140333,34.147766254,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1024,1024,AS_SP26,GEN,MORWD_6_QF,MORWIND_6_N001,24465_MORWIND _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,2484,W0374,WND,-118.216118332,35.0602865020001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1025,1025,AS_SP15,GEN,MORWD_6_QF,MORWIND_6_N001,24465_MORWIND _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,2484,W0374,WND,-118.216118332,35.0602865020001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1026,1026,AS_SP26,GEN,MRCHNT_2_PL1X3,MRCHNT_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2512,G1040,NG,-114.994140666,35.788432669,TAC_ECNTR,TAC_ECNTR,,2012-06-18T00:00:00,2030-12-31T23:59:59,2012-06-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
1027,1027,AS_SP15,GEN,MRCHNT_2_PL1X3,MRCHNT_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2512,G1040,NG,-114.994140666,35.788432669,TAC_ECNTR,TAC_ECNTR,,2012-06-18T00:00:00,2030-12-31T23:59:59,2012-06-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
1028,1028,AS_SP15,GEN,MRGT_6_MMAREF,MIRAMREF_7_B1,22489_MIRAMREF_13.8_GUEF,22M7_DB114,2022-07-28T00:00:00,2519,G1023,NG,-117.165384169,32.8761096590001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1029,1029,AS_SP26,GEN,MRGT_6_MMAREF,MIRAMREF_7_B1,22489_MIRAMREF_13.8_GUEF,22M7_DB114,2022-07-28T00:00:00,2519,G1023,NG,-117.165384169,32.8761096590001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1030,1030,AS_NP26,GEN,MRLSDS_6_SOLAR1,Q775EQ1_7_N002,35093_Q775EQ1 _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2521,S0404,SUN,-119.820654362,35.7364415380001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1031,1031,AS_SP15,GEN,MRLSDS_6_SOLAR1,Q775EQ1_7_N002,35093_Q775EQ1 _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2521,S0404,SUN,-119.820654362,35.7364415380001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1032,1032,AS_SP15,GEN,MSHGTS_6_MMARLF,MESAHGTS_6_N011,22448_MESAHGTS_69.0_GUM1,22M7_DB114,2022-07-28T00:00:00,2527,E0054,LFG,-117.116796656,32.8914403270001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1033,1033,AS_SP26,GEN,MSHGTS_6_MMARLF,MESAHGTS_6_N011,22448_MESAHGTS_69.0_GUM1,22M7_DB114,2022-07-28T00:00:00,2527,E0054,LFG,-117.116796656,32.8914403270001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
1034,1034,AS_SP26,GEN,MSOLAR_2_SOLAR1,C643TM1_7_N001,23338_C643T_M1_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2528,S0254,SUN,-112.923873603,33.343024728,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
