,AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,CEC Plant ID,Lng,Lat
831,AS_SP26,GEN,KNGBRD_2_SOLAR2,TOT545L_7_N001,95927_TOT545L _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1951,S0566,-118.444076751,34.8291001650001
832,AS_NP26,GEN,KNGCTY_6_UNITA1,KCTYPKER_7_B1,36207_KCTYPKER_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1957,G0823,-121.124659945,36.224880383
833,AS_NP15,GEN,KNGCTY_6_UNITA1,KCTYPKER_7_B1,36207_KCTYPKER_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1957,G0823,-121.124659945,36.224880383
834,AS_NP26,GEN,KNTSTH_6_SOLAR,S650AB_7_N001,39219_S650AB  _12.5_GUET,22M7_DB114,2022-07-28T00:00:00,1961,S0315,-119.909719188,36.2238900250001
835,AS_NP15,GEN,KNTSTH_6_SOLAR,S650AB_7_N001,39219_S650AB  _12.5_GUET,22M7_DB114,2022-07-28T00:00:00,1961,S0315,-119.909719188,36.2238900250001
836,AS_SP26,GEN,KRAMER_1_KJ5SR5,SUNGEN5G_7_N001,24756_SUNGEN5G_13.8_GUR5,22M7_DB114,2022-07-28T00:00:00,1962,S0074,-117.555520664,35.0194804430001
837,AS_SP15,GEN,KRAMER_1_KJ5SR5,SUNGEN5G_7_N001,24756_SUNGEN5G_13.8_GUR5,22M7_DB114,2022-07-28T00:00:00,1962,S0074,-117.555520664,35.0194804430001
838,AS_SP15,GEN,KRAMER_1_SEGS37,SUNGEN_1_B1,24753_SUNGEN  _115_GU1,22M7_DB114,2022-07-28T00:00:00,1970,S0076,-117.566160121,35.0146473610001
839,AS_SP26,GEN,KRAMER_1_SEGS37,SUNGEN_1_B1,24753_SUNGEN  _115_GU1,22M7_DB114,2022-07-28T00:00:00,1970,S0076,-117.566160121,35.0146473610001
840,AS_SP26,GEN,KRAMER_1_SEGSR3,SUNGEN3G_7_N001,99993_SUNGEN3G_13.8_GUHC,22M7_DB114,2022-07-28T00:00:00,1971,S0071,-117.555717453,35.0066906920001
841,AS_SP15,GEN,KRAMER_1_SEGSR3,SUNGEN3G_7_N001,99993_SUNGEN3G_13.8_GUHC,22M7_DB114,2022-07-28T00:00:00,1971,S0071,-117.555717453,35.0066906920001
842,AS_SP15,GEN,KRAMER_1_SEGSR4,SUNGEN4G_7_N001,99994_SUNGEN4G_13.8_GUHC,22M7_DB114,2022-07-28T00:00:00,1972,S0072,-117.555678993,35.0123702220001
843,AS_SP26,GEN,KRAMER_1_SEGSR4,SUNGEN4G_7_N001,99994_SUNGEN4G_13.8_GUHC,22M7_DB114,2022-07-28T00:00:00,1972,S0072,-117.555678993,35.0123702220001
844,AS_NP26,GEN,KRNCNY_6_UNIT,KRNCNYN_6_N001,34894_KRN CNYN_70.0_GU1,22M7_DB114,2022-07-28T00:00:00,1977,H0267,-118.796516219,35.440740175
845,AS_SP15,GEN,KRNCNY_6_UNIT,KRNCNYN_6_N001,34894_KRN CNYN_70.0_GU1,22M7_DB114,2022-07-28T00:00:00,1977,H0267,-118.796516219,35.440740175
846,AS_SP26,GEN,LACIEN_2_VENICE,LCIENEGA_6_N005,24208_LCIENEGA_66.0_GUVN,22M7_DB114,2022-07-28T00:00:00,1986,H0541,-118.416807953,34.0113074380001
847,AS_SP15,GEN,LACIEN_2_VENICE,LCIENEGA_6_N005,24208_LCIENEGA_66.0_GUVN,22M7_DB114,2022-07-28T00:00:00,1986,H0541,-118.416807953,34.0113074380001
848,AS_SP15,GEN,LAFRES_6_QF,LAFRESA_6_N003,24073_LA FRESA_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1991,E0130,-118.349620978,33.7929181540001
849,AS_SP26,GEN,LAFRES_6_QF,LAFRESA_6_N003,24073_LA FRESA_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1991,E0130,-118.349620978,33.7929181540001
850,AS_SP26,GEN,LAGBEL_6_QF,LAGUBELL_6_N005,24075_LAGUBELL_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1995,G0028,-118.141118568,33.988509433
851,AS_SP15,GEN,LAGBEL_6_QF,LAGUBELL_6_N005,24075_LAGUBELL_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1995,G0028,-118.141118568,33.988509433
852,AS_NP26,GEN,LAMONT_1_SOLAR1,2C559EQ2_7_N001,35017_2C559EQ2_34.5_GUF,22M7_DB114,2022-07-28T00:00:00,2020,S0321,-118.847535082,35.3075945410001
853,AS_SP15,GEN,LAMONT_1_SOLAR1,2C559EQ2_7_N001,35017_2C559EQ2_34.5_GUF,22M7_DB114,2022-07-28T00:00:00,2020,S0321,-118.847535082,35.3075945410001
854,AS_NP26,GEN,LAMONT_1_SOLAR2,4C744C42_7_N001,39577_4C744C42_34.5_GUR4,22M7_DB114,2022-07-28T00:00:00,2021,S0652,-118.812620209,35.323723774
855,AS_SP15,GEN,LAMONT_1_SOLAR2,4C744C42_7_N001,39577_4C744C42_34.5_GUR4,22M7_DB114,2022-07-28T00:00:00,2021,S0652,-118.812620209,35.323723774
856,AS_NP26,GEN,LAMONT_1_SOLAR3,4C744C32_7_N001,39574_4C744C32_34.5_GUF3,22M7_DB114,2022-07-28T00:00:00,2022,S0445,-118.823938974,35.3235155260001
857,AS_SP15,GEN,LAMONT_1_SOLAR3,4C744C32_7_N001,39574_4C744C32_34.5_GUF3,22M7_DB114,2022-07-28T00:00:00,2022,S0445,-118.823938974,35.3235155260001
858,AS_SP15,GEN,LAMONT_1_SOLAR4,4C744C22_7_N001,39571_4C744C22_34.5_GUF2,22M7_DB114,2022-07-28T00:00:00,2023,S0427,-118.877110644,35.327311964
859,AS_NP26,GEN,LAMONT_1_SOLAR4,4C744C22_7_N001,39571_4C744C22_34.5_GUF2,22M7_DB114,2022-07-28T00:00:00,2023,S0427,-118.877110644,35.327311964
860,AS_SP15,GEN,LAMONT_1_SOLAR5,4C744C12_7_N001,39568_4C744C12_34.5_GUF1,22M7_DB114,2022-07-28T00:00:00,2024,S0431,-118.809412764,35.3155460460001
861,AS_NP26,GEN,LAMONT_1_SOLAR5,4C744C12_7_N001,39568_4C744C12_34.5_GUF1,22M7_DB114,2022-07-28T00:00:00,2024,S0431,-118.809412764,35.3155460460001
862,AS_NP15,GEN,LAPAC_6_UNIT,LPSAMOA_7_N002,31158_LP SAMOA_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,2028,E0048,-124.19575019,40.805244187
863,AS_NP26,GEN,LAPAC_6_UNIT,LPSAMOA_7_N002,31158_LP SAMOA_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,2028,E0048,-124.19575019,40.805244187
864,AS_SP15,GEN,LAROA2_2_UNITA1,LAROA2_2_UNITA1-APND,,22M7_DB114,2022-07-28T00:00:00,2048,G9787,-115.629544684,32.598243967
865,AS_SP26,GEN,LAROA2_2_UNITA1,LAROA2_2_UNITA1-APND,,22M7_DB114,2022-07-28T00:00:00,2048,G9787,-115.629544684,32.598243967
866,AS_NP15,GEN,LASSEN_6_AGV1,LASSEN_6_N004,36904_LASSEN  _60.0_GUAG,22M7_DB114,2022-07-28T00:00:00,2060,T0001,-120.232280483,40.348041643
867,AS_NP26,GEN,LASSEN_6_AGV1,LASSEN_6_N004,36904_LASSEN  _60.0_GUAG,22M7_DB114,2022-07-28T00:00:00,2060,T0001,-120.232280483,40.348041643
868,AS_NP26,GEN,LAWRNC_7_SUNYVL,LAWRENCE_1_N006,35363_LAWRENCE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,2068,E0181,-122.015081789,37.4184805
869,AS_NP15,GEN,LAWRNC_7_SUNYVL,LAWRENCE_1_N006,35363_LAWRENCE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,2068,E0181,-122.015081789,37.4184805
870,AS_SP15,GEN,LEBECS_2_UNITS,LEBECS_2_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,2078,G0797,-118.84390061,34.9560698110001
871,AS_SP26,GEN,LEBECS_2_UNITS,LEBECS_2_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,2078,G0797,-118.84390061,34.9560698110001
872,AS_NP26,GEN,LECEF_1_UNITS,LECEF_1_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,2094,G0866,-121.932154926,37.4252006290001
873,AS_NP15,GEN,LECEF_1_UNITS,LECEF_1_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,2094,G0866,-121.932154926,37.4252006290001
874,AS_NP26,GEN,LEPRFD_1_KANSAS,S636_7_N001,34680_S636    _12.5_GUF,22M7_DB114,2022-07-28T00:00:00,2100,S0319,-119.830923334,36.2448475830001
875,AS_NP15,GEN,LEPRFD_1_KANSAS,S636_7_N001,34680_S636    _12.5_GUF,22M7_DB114,2022-07-28T00:00:00,2100,S0319,-119.830923334,36.2448475830001
876,AS_NP15,GEN,LEWSTN_7_UNIT 1,LEWISTON_7_N002,31563_LEWISTON_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2106,H0286,-122.793789219,40.7254361560001
877,AS_NP26,GEN,LEWSTN_7_UNIT 1,LEWISTON_7_N002,31563_LEWISTON_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2106,H0286,-122.793789219,40.7254361560001
878,AS_NP15,GEN,LFC 51_2_UNIT 1,ADCC_2_N001,30655_ADCC    _230_GU1,22M7_DB114,2022-07-28T00:00:00,2108,W0352,-121.601047737,37.709379691
879,AS_NP26,GEN,LFC 51_2_UNIT 1,ADCC_2_N001,30655_ADCC    _230_GU1,22M7_DB114,2022-07-28T00:00:00,2108,W0352,-121.601047737,37.709379691
880,AS_SP15,GEN,LGHTHP_6_ICEGEN,ICEGEN_7_B1,24070_ICEGEN  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2111,G0084,-118.249313587,33.8761419840001
881,AS_SP26,GEN,LGHTHP_6_ICEGEN,ICEGEN_7_B1,24070_ICEGEN  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2111,G0084,-118.249313587,33.8761419840001
882,AS_SP15,GEN,LGHTHP_6_QF,LITEHIPE_6_N006,24083_LITEHIPE_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,2114,G0495,-118.233099615,33.8427576990001
883,AS_SP26,GEN,LGHTHP_6_QF,LITEHIPE_6_N006,24083_LITEHIPE_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,2114,G0495,-118.233099615,33.8427576990001
884,AS_NP26,GEN,LHILLS_6_SOLAR1,Q484_7_N001,35010_Q484    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2118,S0340,-119.85576234,35.625538292
885,AS_SP15,GEN,LHILLS_6_SOLAR1,Q484_7_N001,35010_Q484    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2118,S0340,-119.85576234,35.625538292
886,AS_SP26,GEN,LILIAC_6_SOLAR,LILAC_7_N003,22405_LILACGEN_12.5_GUSL,22M7_DB114,2022-07-28T00:00:00,2123,S0584,-117.030427947,33.264314132
887,AS_SP15,GEN,LILIAC_6_SOLAR,LILAC_7_N003,22405_LILACGEN_12.5_GUSL,22M7_DB114,2022-07-28T00:00:00,2123,S0584,-117.030427947,33.264314132
888,AS_SP26,GEN,LITLRK_6_GBCSR1,LITLRKC1_7_N007,24343_LITLRKC1_12.0_GUR1,22M7_DB114,2022-07-28T00:00:00,2131,S0667,-117.931829183,34.5971473810001
889,AS_SP15,GEN,LITLRK_6_GBCSR1,LITLRKC1_7_N007,24343_LITLRKC1_12.0_GUR1,22M7_DB114,2022-07-28T00:00:00,2131,S0667,-117.931829183,34.5971473810001
890,AS_SP15,GEN,LITLRK_6_SEPV01,LITTLERK_6_N016,24419_LITTLERK_66.0_GUS1,22M7_DB114,2022-07-28T00:00:00,2133,S0163,-117.936567636,34.6134900860001
891,AS_SP26,GEN,LITLRK_6_SEPV01,LITTLERK_6_N016,24419_LITTLERK_66.0_GUS1,22M7_DB114,2022-07-28T00:00:00,2133,S0163,-117.936567636,34.6134900860001
892,AS_SP15,GEN,LITLRK_6_SOLAR1,LITLRKC1_7_N003,24343_LITLRKC1_12.0_GUC,22M7_DB114,2022-07-28T00:00:00,2134,S9415,-117.940304729,34.6027057520001
893,AS_SP26,GEN,LITLRK_6_SOLAR1,LITLRKC1_7_N003,24343_LITLRKC1_12.0_GUC,22M7_DB114,2022-07-28T00:00:00,2134,S9415,-117.940304729,34.6027057520001
894,AS_SP15,GEN,LITLRK_6_SOLAR2,LITTLERK_6_N019,24343_LITLRKC1_12.0_GUS2,22M7_DB114,2022-07-28T00:00:00,2135,S0557,-117.939321554,34.6193869410001
895,AS_SP26,GEN,LITLRK_6_SOLAR2,LITTLERK_6_N019,24343_LITLRKC1_12.0_GUS2,22M7_DB114,2022-07-28T00:00:00,2135,S0557,-117.939321554,34.6193869410001
896,AS_SP26,GEN,LITLRK_6_SOLAR3,LITLRKC1_7_N004,24343_LITLRKC1_12.0_GUS3,22M7_DB114,2022-07-28T00:00:00,2136,S0641,-117.939360082,34.6178312440001
897,AS_SP15,GEN,LITLRK_6_SOLAR3,LITLRKC1_7_N004,24343_LITLRKC1_12.0_GUS3,22M7_DB114,2022-07-28T00:00:00,2136,S0641,-117.939360082,34.6178312440001
898,AS_SP15,GEN,LITLRK_6_SOLAR4,LITLRKC1_7_N005,24343_LITLRKC1_12.0_GUPH,22M7_DB114,2022-07-28T00:00:00,2137,S0589,-117.949774172,34.599874642
899,AS_SP26,GEN,LITLRK_6_SOLAR4,LITLRKC1_7_N005,24343_LITLRKC1_12.0_GUPH,22M7_DB114,2022-07-28T00:00:00,2137,S0589,-117.949774172,34.599874642
900,AS_NP15,GEN,LIVEOK_6_SOLAR,LIVEOAK_7_N003,32335_LIVE_OAK_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2138,S9310,-121.669484305,39.2921229500001
901,AS_NP26,GEN,LIVEOK_6_SOLAR,LIVEOAK_7_N003,32335_LIVE_OAK_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2138,S9310,-121.669484305,39.2921229500001
902,AS_NP26,GEN,LIVOAK_1_UNIT 1,PSE-LVOK_7_B1,35058_PSE-LVOK_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2143,G0315,-119.008967726,35.496168563
903,AS_SP15,GEN,LIVOAK_1_UNIT 1,PSE-LVOK_7_B1,35058_PSE-LVOK_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2143,G0315,-119.008967726,35.496168563
904,AS_NP15,GEN,LMBEPK_2_UNITA1,LAMBGT1_7_B1,32173_LAMBGT1 _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2153,G0915,-121.868095767,38.2218831770001
905,AS_NP26,GEN,LMBEPK_2_UNITA1,LAMBGT1_7_B1,32173_LAMBGT1 _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2153,G0915,-121.868095767,38.2218831770001
906,AS_NP26,GEN,LMBEPK_2_UNITA2,CREEDGT1_7_GN001,32175_CREEDGT1_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,2154,G0918,-121.855080947,38.24160197
907,AS_NP15,GEN,LMBEPK_2_UNITA2,CREEDGT1_7_GN001,32175_CREEDGT1_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,2154,G0918,-121.855080947,38.24160197
908,AS_NP15,GEN,LMBEPK_2_UNITA3,GOOSEHGT_7_GN001,32174_GOOSEHGT_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,2155,G0916,-121.843770961,38.227108679
909,AS_NP26,GEN,LMBEPK_2_UNITA3,GOOSEHGT_7_GN001,32174_GOOSEHGT_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,2155,G0916,-121.843770961,38.227108679
910,AS_NP26,GEN,LMEC_1_PL1X3,LMEC_1_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2164,G0780,-121.872652745,38.0298846950001
911,AS_NP15,GEN,LMEC_1_PL1X3,LMEC_1_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2164,G0780,-121.872652745,38.0298846950001
912,AS_SP26,GEN,LNCSTR_6_CREST,LNCSTRC1_7_N002,24417_LNCSTRC1_12.0_GUC1,22M7_DB114,2022-07-28T00:00:00,2172,S0670,-118.140164472,34.6685331850001
913,AS_SP15,GEN,LNCSTR_6_CREST,LNCSTRC1_7_N002,24417_LNCSTRC1_12.0_GUC1,22M7_DB114,2022-07-28T00:00:00,2172,S0670,-118.140164472,34.6685331850001
914,AS_SP26,GEN,LNCSTR_6_SOLAR,LNCSTR_7_NODE1,24418_LANCSTR _66.0_GUSS,22M7_DB114,2022-07-28T00:00:00,2176,S0117,-118.13855869,34.731386484
915,AS_SP15,GEN,LNCSTR_6_SOLAR,LNCSTR_7_NODE1,24418_LANCSTR _66.0_GUSS,22M7_DB114,2022-07-28T00:00:00,2176,S0117,-118.13855869,34.731386484
916,AS_NP15,GEN,LOCKFD_1_BEARCK,LOCKFORD_7_N003,33563_LOCKFORD_21.0_GU1,22M7_DB114,2022-07-28T00:00:00,2180,S0303,-121.14921855,38.135628307
917,AS_NP26,GEN,LOCKFD_1_BEARCK,LOCKFORD_7_N003,33563_LOCKFORD_21.0_GU1,22M7_DB114,2022-07-28T00:00:00,2180,S0303,-121.14921855,38.135628307
918,AS_NP26,GEN,LOCKFD_1_KSOLAR,LOCKFORD_7_N004,33563_LOCKFORD_21.0_GU2,22M7_DB114,2022-07-28T00:00:00,2181,S0301,-119.960720378,36.0063272100001
919,AS_NP15,GEN,LOCKFD_1_KSOLAR,LOCKFORD_7_N004,33563_LOCKFORD_21.0_GU2,22M7_DB114,2022-07-28T00:00:00,2181,S0301,-119.960720378,36.0063272100001
920,AS_NP26,GEN,LODI25_2_UNIT 1,LODI25CT_7_B1,38120_LODI25CT_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2184,G0380,-121.300450999,38.14657104
921,AS_NP15,GEN,LODI25_2_UNIT 1,LODI25CT_7_B1,38120_LODI25CT_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2184,G0380,-121.300450999,38.14657104
922,AS_NP26,GEN,LODIEC_2_PL1X2,LODIEC_2_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,2187,G1009,-121.387365756,38.0881131510001
923,AS_NP15,GEN,LODIEC_2_PL1X2,LODIEC_2_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,2187,G1009,-121.387365756,38.0881131510001
924,AS_NP15,GEN,LTBEAR_1_LB3SR3,LTBERA04_7_N001,36565_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,2219,S0704,-120.398211302,36.7200736030001
925,AS_NP26,GEN,LTBEAR_1_LB3SR3,LTBERA04_7_N001,36565_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,2219,S0704,-120.398211302,36.7200736030001
926,AS_NP15,GEN,LTBEAR_1_LB4SR4,LTBERA05_7_N002,36566_34.5_GUS4,22M7_DB114,2022-07-28T00:00:00,2220,S0705,-120.398202912,36.720073321
927,AS_NP26,GEN,LTBEAR_1_LB4SR4,LTBERA05_7_N002,36566_34.5_GUS4,22M7_DB114,2022-07-28T00:00:00,2220,S0705,-120.398202912,36.720073321
928,AS_NP26,GEN,LTBEAR_1_LB4SR5,LTBERA06_7_N003,36566_34.5_GUS5,22M7_DB114,2022-07-28T00:00:00,2221,S0706,-120.398193477,36.7200739790001
929,AS_NP15,GEN,LTBEAR_1_LB4SR5,LTBERA06_7_N003,36566_34.5_GUS5,22M7_DB114,2022-07-28T00:00:00,2221,S0706,-120.398193477,36.7200739790001
930,AS_NP26,GEN,LTBERA_1_LB1SR1,LTBERA03_7_N001,34198_LTBERA03_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2222,S0703,-120.398223896,36.720073638
931,AS_NP15,GEN,LTBERA_1_LB1SR1,LTBERA03_7_N001,34198_LTBERA03_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,2222,S0703,-120.398223896,36.720073638
932,AS_SP15,GEN,MAGUND_1_BKISR1,MAGUNDEN_1_N005,99307_MAGUNDN _21.0_GUBI,22M7_DB114,2022-07-28T00:00:00,2241,S0642,-118.993147063,35.329978372
933,AS_NP26,GEN,MAGUND_1_BKISR1,MAGUNDEN_1_N005,99307_MAGUNDN _21.0_GUBI,22M7_DB114,2022-07-28T00:00:00,2241,S0642,-118.993147063,35.329978372
934,AS_NP26,GEN,MAGUND_1_BKSSR2,MAGUNDEN_1_N006,99307_MAGUNDN _21.0_GUBS,22M7_DB114,2022-07-28T00:00:00,2242,S0643,-118.978463815,35.3264900710001
935,AS_SP15,GEN,MAGUND_1_BKSSR2,MAGUNDEN_1_N006,99307_MAGUNDN _21.0_GUBS,22M7_DB114,2022-07-28T00:00:00,2242,S0643,-118.978463815,35.3264900710001
936,AS_NP26,GEN,MALAGA_1_PL1X2,MALAGA_1_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,2250,G0220,-119.740412311,36.6898395000001
937,AS_NP15,GEN,MALAGA_1_PL1X2,MALAGA_1_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,2250,G0220,-119.740412311,36.6898395000001
938,AS_NP15,GEN,MALCHQ_7_UNIT 1,MALCHA_7_B1,31764_MALCHA  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2253,H0311,-121.256021174,40.9764742900001
939,AS_NP26,GEN,MALCHQ_7_UNIT 1,MALCHA_7_B1,31764_MALCHA  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2253,H0311,-121.256021174,40.9764742900001
940,AS_SP26,GEN,MAMMTH_7_UNIT 1,MAMOTH1G_7_B1,24317_MAMOTH1G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2255,H0313,-119.337909647,37.220259222
941,AS_SP15,GEN,MAMMTH_7_UNIT 1,MAMOTH1G_7_B1,24317_MAMOTH1G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2255,H0313,-119.337909647,37.220259222
942,AS_NP15,GEN,MANTEC_1_ML1SR1,MANTECA_1_N033,33514_MANTECA _115_GUML,22M7_DB114,2022-07-28T00:00:00,2264,S0644,-121.215094778,37.840180623
943,AS_NP26,GEN,MANTEC_1_ML1SR1,MANTECA_1_N033,33514_MANTECA _115_GUML,22M7_DB114,2022-07-28T00:00:00,2264,S0644,-121.215094778,37.840180623
944,AS_SP26,GEN,MANZNA_2_WIND,TOT108_2_N006,24655_TOT108  _230_GU1,22M7_DB114,2022-07-28T00:00:00,2266,W0420,-118.46783241,34.9443262350001
945,AS_SP15,GEN,MANZNA_2_WIND,TOT108_2_N006,24655_TOT108  _230_GU1,22M7_DB114,2022-07-28T00:00:00,2266,W0420,-118.46783241,34.9443262350001
946,AS_SP15,GEN,MARCPW_6_SOLAR1,Q620_7_N001,34878_Q620    _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2272,S0412,-119.327504921,35.1141877430001
947,AS_NP26,GEN,MARCPW_6_SOLAR1,Q620_7_N001,34878_Q620    _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2272,S0412,-119.327504921,35.1141877430001
948,AS_NP15,GEN,MARKHM_1_CATLST,CATALYST_7_N002,35863_CATALYST_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2282,G0087,-121.878318916,37.336108053
949,AS_NP26,GEN,MARKHM_1_CATLST,CATALYST_7_N002,35863_CATALYST_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2282,G0087,-121.878318916,37.336108053
950,AS_NP15,GEN,MARTIN_1_SUNSET,MARTINC_1_GN001,33208_MARTIN C_115_GUSS,22M7_DB114,2022-07-28T00:00:00,2291,S0123,-122.483486484,37.750887698
951,AS_NP26,GEN,MARTIN_1_SUNSET,MARTINC_1_GN001,33208_MARTIN C_115_GUSS,22M7_DB114,2022-07-28T00:00:00,2291,S0123,-122.483486484,37.750887698
952,AS_NP26,GEN,MCARTH_6_BIGVAL,MCARTHR_6_N002,31550_MC ARTHR_60.0_GUBV,22M7_DB114,2022-07-28T00:00:00,2297,E0003,-121.137235134,41.133092924
953,AS_NP15,GEN,MCARTH_6_BIGVAL,MCARTHR_6_N002,31550_MC ARTHR_60.0_GUBV,22M7_DB114,2022-07-28T00:00:00,2297,E0003,-121.137235134,41.133092924
954,AS_NP15,GEN,MCARTH_6_FRIVRB,MCARTHR_6_N003,31550_MC ARTHR_60.0_GUB,22M7_DB114,2022-07-28T00:00:00,2298,S0300,-121.424213692,41.031980871
955,AS_NP26,GEN,MCARTH_6_FRIVRB,MCARTHR_6_N003,31550_MC ARTHR_60.0_GUB,22M7_DB114,2022-07-28T00:00:00,2298,S0300,-121.424213692,41.031980871
956,AS_SP26,GEN,MCGEN_1_UNIT,MCGEN_7_B1,24740_MC GEN  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2306,C0001,-117.378497583,35.7637751030001
957,AS_SP15,GEN,MCGEN_1_UNIT,MCGEN_7_B1,24740_MC GEN  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,2306,C0001,-117.378497583,35.7637751030001
958,AS_NP15,GEN,MCSWAN_6_UNITS,MCSWAIN_6_N001,34226_MC SWAIN_70.0_GU1,22M7_DB114,2022-07-28T00:00:00,2312,H0316,-120.310158082,37.5220858980001
959,AS_NP26,GEN,MCSWAN_6_UNITS,MCSWAIN_6_N001,34226_MC SWAIN_70.0_GU1,22M7_DB114,2022-07-28T00:00:00,2312,H0316,-120.310158082,37.5220858980001
960,AS_NP26,GEN,MDFKRL_2_PROJCT,MDFKRL_2_PROJCT-APND,,22M7_DB114,2022-07-28T00:00:00,2313,H0406,-120.725053558,39.000971619
961,AS_NP15,GEN,MDFKRL_2_PROJCT,MDFKRL_2_PROJCT-APND,,22M7_DB114,2022-07-28T00:00:00,2313,H0406,-120.725053558,39.000971619
962,AS_NP26,GEN,MENBIO_6_RENEW1,BIOMSJCT_6_GN001,34269_BIOMSJCT_70.0_GURN,22M7_DB114,2022-07-28T00:00:00,2331,S0121,-120.365876923,36.760473635
963,AS_NP15,GEN,MENBIO_6_RENEW1,BIOMSJCT_6_GN001,34269_BIOMSJCT_70.0_GURN,22M7_DB114,2022-07-28T00:00:00,2331,S0121,-120.365876923,36.760473635
964,AS_NP15,GEN,MERCED_1_SOLAR1,MERCED_7_N002,34145_MERCED  _21.0_GUG1,22M7_DB114,2022-07-28T00:00:00,2340,S0430,-120.48248714,37.267772961
965,AS_NP26,GEN,MERCED_1_SOLAR1,MERCED_7_N002,34145_MERCED  _21.0_GUG1,22M7_DB114,2022-07-28T00:00:00,2340,S0430,-120.48248714,37.267772961
966,AS_NP15,GEN,MERCED_1_SOLAR2,MERCED_7_N003,34145_MERCED  _21.0_GUG2,22M7_DB114,2022-07-28T00:00:00,2341,S0429,-120.484431139,37.267772961
967,AS_NP26,GEN,MERCED_1_SOLAR2,MERCED_7_N003,34145_MERCED  _21.0_GUG2,22M7_DB114,2022-07-28T00:00:00,2341,S0429,-120.484431139,37.267772961
968,AS_NP15,GEN,MERCFL_6_UNIT,MERCEDFL_7_N002,34322_MERCEDFL_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2342,H0324,-120.32988943,37.523182633
969,AS_NP26,GEN,MERCFL_6_UNIT,MERCEDFL_7_N002,34322_MERCEDFL_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,2342,H0324,-120.32988943,37.523182633
970,AS_NP26,GEN,METEC_2_PL1X3,METEC_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2356,G0794,-121.745992005,37.2207588200001
971,AS_NP15,GEN,METEC_2_PL1X3,METEC_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,2356,G0794,-121.745992005,37.2207588200001
