AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP
AS_NP26,LOAD,AMRGAS_1_LD1,AMERIGAS_1_N001,31954_AMERIGAS_115_LD1,22M7_DB114,2022-07-28T00:00:00,89
AS_NP26,GEN,AMRGAS_1_PDRC01,AMERIGAS_1_GN001,31954_AMERIGAS_115_GUM1,22M7_DB114,2022-07-28T00:00:00,90
AS_NP15,GEN,AMRGAS_1_PDRC01,AMERIGAS_1_GN001,31954_AMERIGAS_115_GUM1,22M7_DB114,2022-07-28T00:00:00,90
AS_SP26,GEN,ANAHM_2_CANYN1,CANYONP1_7_GN001,25207_CANYONP1_13.8_GUG1,22M7_DB114,2022-07-28T00:00:00,91
AS_SP15,GEN,ANAHM_2_CANYN1,CANYONP1_7_GN001,25207_CANYONP1_13.8_GUG1,22M7_DB114,2022-07-28T00:00:00,91
AS_SP26,GEN,ANAHM_2_CANYN2,CANYONP2_7_GN001,25208_CANYONP2_13.8_GUG2,22M7_DB114,2022-07-28T00:00:00,92
AS_SP15,GEN,ANAHM_2_CANYN2,CANYONP2_7_GN001,25208_CANYONP2_13.8_GUG2,22M7_DB114,2022-07-28T00:00:00,92
AS_SP26,GEN,ANAHM_2_CANYN3,CANYONP3_7_GN001,25209_CANYONP3_13.8_GUG3,22M7_DB114,2022-07-28T00:00:00,93
AS_SP15,GEN,ANAHM_2_CANYN3,CANYONP3_7_GN001,25209_CANYONP3_13.8_GUG3,22M7_DB114,2022-07-28T00:00:00,93
AS_SP15,GEN,ANAHM_2_CANYN4,CANYONP4_7_GN001,25210_CANYONP4_13.8_GUG4,22M7_DB114,2022-07-28T00:00:00,94
AS_SP26,GEN,ANAHM_2_CANYN4,CANYONP4_7_GN001,25210_CANYONP4_13.8_GUG4,22M7_DB114,2022-07-28T00:00:00,94
AS_SP26,LOAD,ANAHM_6_LD1,ANAHEIM_6_N001,25204_ANAHEIM _69.0_LD1,22M7_DB114,2022-07-28T00:00:00,95
AS_SP15,LOAD,ANAHM_6_LD1,ANAHEIM_6_N001,25204_ANAHEIM _69.0_LD1,22M7_DB114,2022-07-28T00:00:00,95
AS_SP15,GEN,ANAHM_7_CT,ANAHEIMG_7_B1,25203_ANAHEIMG_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,96
AS_SP26,GEN,ANAHM_7_CT,ANAHEIMG_7_B1,25203_ANAHEIMG_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,96
AS_SP15,LOAD,ANAHM_7_LD-AA,CANYONP3_7_N001,25209_CANYONP3_13.8_LDAA,22M7_DB114,2022-07-28T00:00:00,97
AS_SP26,LOAD,ANAHM_7_LD-AA,CANYONP3_7_N001,25209_CANYONP3_13.8_LDAA,22M7_DB114,2022-07-28T00:00:00,97
AS_SP26,LOAD,ANAHM_7_LD-AB,CANYONP2_7_N001,25208_CANYONP2_13.8_LDAB,22M7_DB114,2022-07-28T00:00:00,98
AS_SP15,LOAD,ANAHM_7_LD-AB,CANYONP2_7_N001,25208_CANYONP2_13.8_LDAB,22M7_DB114,2022-07-28T00:00:00,98
AS_SP26,LOAD,ANAHM_7_LD-SA,CANYONP3_7_N002,25209_CANYONP3_13.8_LDSA,22M7_DB114,2022-07-28T00:00:00,99
AS_SP15,LOAD,ANAHM_7_LD-SA,CANYONP3_7_N002,25209_CANYONP3_13.8_LDSA,22M7_DB114,2022-07-28T00:00:00,99
AS_SP15,LOAD,ANAHM_7_LD-SB,CANYONP2_7_N002,25208_CANYONP2_13.8_LDSB,22M7_DB114,2022-07-28T00:00:00,100
AS_SP26,LOAD,ANAHM_7_LD-SB,CANYONP2_7_N002,25208_CANYONP2_13.8_LDSB,22M7_DB114,2022-07-28T00:00:00,100
AS_NP15,LOAD,ANAPLS_6_LD1,ANNAPOLS_6_N001,31348_ANNAPOLS_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,101
AS_NP26,LOAD,ANAPLS_6_LD1,ANNAPOLS_6_N001,31348_ANNAPOLS_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,101
AS_NP15,LOAD,ANDRSN_6_LD1,ANDERSON_6_N001,31574_ANDERSON_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,102
AS_NP26,LOAD,ANDRSN_6_LD1,ANDERSON_6_N001,31574_ANDERSON_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,102
AS_NP26,LOAD,ANGOLA_6_LD1,ANGIOLA_6_N001,34536_ANGIOLA _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,103
AS_NP15,LOAD,ANGOLA_6_LD1,ANGIOLA_6_N001,34536_ANGIOLA _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,103
AS_NP15,LOAD,ANITA_6_LD1,ANITA_6_N001,31738_ANITA   _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,104
AS_NP26,LOAD,ANITA_6_LD1,ANITA_6_N001,31738_ANITA   _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,104
AS_NP15,LOAD,ANITA_6_LD2,ANITA_6_N006,31738_ANITA   _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,105
AS_NP26,LOAD,ANITA_6_LD2,ANITA_6_N006,31738_ANITA   _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,105
AS_NP26,LOAD,ANTLER_6_LD1,ANTLER_6_N001,31585_ANTLER  _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,106
AS_NP15,LOAD,ANTLER_6_LD1,ANTLER_6_N001,31585_ANTLER  _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,106
AS_SP26,GEN,ANTLPE_2_QF,ANTLPE_2_QF-APND,N/A,22M7_DB114,2022-07-28T00:00:00,107
AS_SP15,GEN,ANTLPE_2_QF,ANTLPE_2_QF-APND,N/A,22M7_DB114,2022-07-28T00:00:00,107
AS_SP26,LOAD,ANVERD_6_LD1,ANAVERDE_6_N001,24407_ANAVERDE_66.0_LD1,22M7_DB114,2022-07-28T00:00:00,108
AS_SP15,LOAD,ANVERD_6_LD1,ANAVERDE_6_N001,24407_ANAVERDE_66.0_LD1,22M7_DB114,2022-07-28T00:00:00,108
AS_SP15_EXP,TIE,ANZA92,SEVILEGN_7_N001,98375_SEVILEGN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,109
AS_SP26_EXP,TIE,ANZA92,SEVILEGN_7_N001,98375_SEVILEGN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,109
AS_SP26,LOAD,ANZA_7_LD-ANZA,RTP3ANZA_6_N002,98378_RTP3ANZA_92.0_LD3,22M7_DB114,2022-07-28T00:00:00,110
AS_SP15,LOAD,ANZA_7_LD-ANZA,RTP3ANZA_6_N002,98378_RTP3ANZA_92.0_LD3,22M7_DB114,2022-07-28T00:00:00,110
AS_NP15,LOAD,APLHIL_1_LD-SPI,SPICAMIN_1_N001,32278_SPICAMIN_115_LD1,22M7_DB114,2022-07-28T00:00:00,111
AS_NP26,LOAD,APLHIL_1_LD-SPI,SPICAMIN_1_N001,32278_SPICAMIN_115_LD1,22M7_DB114,2022-07-28T00:00:00,111
AS_NP26,LOAD,APLHIL_1_LD1,APPLEHL_1_N001,32252_APPLE HL_115_LD1,22M7_DB114,2022-07-28T00:00:00,112
AS_NP15,LOAD,APLHIL_1_LD1,APPLEHL_1_N001,32252_APPLE HL_115_LD1,22M7_DB114,2022-07-28T00:00:00,112
AS_NP15,LOAD,APLHIL_1_LD2,APPLEHL_1_N002,32253_APLHILGN_12.0_LD2,22M7_DB114,2022-07-28T00:00:00,113
AS_NP26,LOAD,APLHIL_1_LD2,APPLEHL_1_N002,32253_APLHILGN_12.0_LD2,22M7_DB114,2022-07-28T00:00:00,113
AS_NP15,GEN,APLHIL_1_SFKHY1,APLHILGN_7_N002,32253_APLHILGN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,114
AS_NP26,GEN,APLHIL_1_SFKHY1,APLHILGN_7_N002,32253_APLHILGN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,114
AS_NP15,GEN,APLHIL_1_SLABCK,APPLEHL_1_N004,32252_APPLE HL_115_GUM1,22M7_DB114,2022-07-28T00:00:00,115
AS_NP26,GEN,APLHIL_1_SLABCK,APPLEHL_1_N004,32252_APPLE HL_115_GUM1,22M7_DB114,2022-07-28T00:00:00,115
AS_NP26,LOAD,APPMAT_1_LD1,APPMAT_1_N001,35369_APP MAT _115_LD1,22M7_DB114,2022-07-28T00:00:00,116
AS_NP15,LOAD,APPMAT_1_LD1,APPMAT_1_N001,35369_APP MAT _115_LD1,22M7_DB114,2022-07-28T00:00:00,116
AS_NP26,LOAD,APPMAT_1_LD2,APPMAT_1_N010,35369_APP MAT _115_LD2,22M7_DB114,2022-07-28T00:00:00,117
AS_NP15,LOAD,APPMAT_1_LD2,APPMAT_1_N010,35369_APP MAT _115_LD2,22M7_DB114,2022-07-28T00:00:00,117
AS_SP15,GEN,AQUAWS_2_AQWSR1,AQUAWS_2_AQWSR1-APND,N/A,22M7_DB114,2022-07-28T00:00:00,118
AS_NP26,GEN,AQUAWS_2_AQWSR1,AQUAWS_2_AQWSR1-APND,N/A,22M7_DB114,2022-07-28T00:00:00,118
AS_NP26,GEN,AQUAWS_2_AQWSU1,AQUAWS_7_N002,GN-AQWSR1_GU,22M7_DB114,2022-07-28T00:00:00,119
AS_SP15,GEN,AQUAWS_2_AQWSU1,AQUAWS_7_N002,GN-AQWSR1_GU,22M7_DB114,2022-07-28T00:00:00,119
AS_NP26,GEN,AQUAWS_2_AQWSU2,AQUAWS_7_CN1,GN-AQWSR2_GU,22M7_DB114,2022-07-28T00:00:00,120
AS_SP15,GEN,AQUAWS_2_AQWSU2,AQUAWS_7_CN1,GN-AQWSR2_GU,22M7_DB114,2022-07-28T00:00:00,120
AS_NP26,LOAD,ARBKLE_6_LD1,ARBUCKLE_6_N001,32060_ARBUCKLE_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,121
AS_NP15,LOAD,ARBKLE_6_LD1,ARBUCKLE_6_N001,32060_ARBUCKLE_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,121
AS_NP15,LOAD,ARBKLE_6_LD2,ARBUCKLE_6_LN001,32060_ARBUCKLE_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,122
AS_NP26,LOAD,ARBKLE_6_LD2,ARBUCKLE_6_LN001,32060_ARBUCKLE_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,122
AS_NP26,LOAD,ARBUR_6_LD1,ARBURUA_6_N001,34224_ARBURUA _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,123
AS_NP15,LOAD,ARBUR_6_LD1,ARBURUA_6_N001,34224_ARBURUA _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,123
AS_SP26,GEN,ARBWD_6_QF,ARBWIND_6_N001,24457_ARBWIND _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,124
AS_SP15,GEN,ARBWD_6_QF,ARBWIND_6_N001,24457_ARBWIND _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,124
AS_NP26,LOAD,ARCATA_6_LD1,ARCATA_6_N001,31072_ARCATA  _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,125
AS_NP15,LOAD,ARCATA_6_LD1,ARCATA_6_N001,31072_ARCATA  _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,125
AS_NP26,LOAD,ARCATA_6_LD2,ARCATA_6_LN001,31072_ARCATA  _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,126
AS_NP15,LOAD,ARCATA_6_LD2,ARCATA_6_LN001,31072_ARCATA  _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,126
AS_SP26,GEN,ARCOGN_2_UNITS,ARCO1G_7_B1,24011_ARCO  1G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,127
AS_SP15,GEN,ARCOGN_2_UNITS,ARCO1G_7_B1,24011_ARCO  1G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,127
AS_SP15_EXP,TIE,ARKANS161,C7-2-S1_1_N002,21112_C7-2-S1 _161_GUAR,22M7_DB114,2022-07-28T00:00:00,128
AS_SP26_EXP,TIE,ARKANS161,C7-2-S1_1_N002,21112_C7-2-S1 _161_GUAR,22M7_DB114,2022-07-28T00:00:00,128
AS_SP15,GEN,ARLNTN_2_AR1SR1,ARLNG2MV_7_N001,GN-AR1SR1_GU,22M7_DB114,2022-07-28T00:00:00,129
AS_SP26,GEN,ARLNTN_2_AR1SR1,ARLNG2MV_7_N001,GN-AR1SR1_GU,22M7_DB114,2022-07-28T00:00:00,129
AS_SP15,GEN,ARLNTN_2_ASUSR1,ARLNG1MV_7_N002,GN-ASUSR1_GU,22M7_DB114,2022-07-28T00:00:00,130
AS_SP26,GEN,ARLNTN_2_ASUSR1,ARLNG1MV_7_N002,GN-ASUSR1_GU,22M7_DB114,2022-07-28T00:00:00,130
AS_SP26_EXP,TIE,ARLVAL500,AVLYSLR_7_N005,22222_AVLYSLR _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,131
AS_SP15_EXP,TIE,ARLVAL500,AVLYSLR_7_N005,22222_AVLYSLR _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,131
AS_SP15,LOAD,AROWHD_1_LD3,AROWHEAD_1_N001,95634_AROWHEAD_115_LD1,22M7_DB114,2022-07-28T00:00:00,132
AS_SP26,LOAD,AROWHD_1_LD3,AROWHEAD_1_N001,95634_AROWHEAD_115_LD1,22M7_DB114,2022-07-28T00:00:00,132
AS_SP15,LOAD,AROWHD_1_LD4,AROWHEAD_1_N005,95634_AROWHEAD_115_LD2,22M7_DB114,2022-07-28T00:00:00,133
AS_SP26,LOAD,AROWHD_1_LD4,AROWHEAD_1_N005,95634_AROWHEAD_115_LD2,22M7_DB114,2022-07-28T00:00:00,133
AS_SP26,LOAD,ARTESN_6_LD31,ARTESN_6_LN001,22009_ARTESN  _69.0_LD31,22M7_DB114,2022-07-28T00:00:00,134
AS_SP15,LOAD,ARTESN_6_LD31,ARTESN_6_LN001,22009_ARTESN  _69.0_LD31,22M7_DB114,2022-07-28T00:00:00,134
AS_SP26,LOAD,ARTESN_6_LD32,ARTESN_6_N001,22009_ARTESN  _69.0_LD32,22M7_DB114,2022-07-28T00:00:00,135
AS_SP15,LOAD,ARTESN_6_LD32,ARTESN_6_N001,22009_ARTESN  _69.0_LD32,22M7_DB114,2022-07-28T00:00:00,135
AS_SP26,LOAD,ARTRAN_6_LD31,ARTRAN_6_ND001,ARTSN_RNCH_6_LD31,22M7_DB114,2022-07-28T00:00:00,136
AS_SP15,LOAD,ARTRAN_6_LD31,ARTRAN_6_ND001,ARTSN_RNCH_6_LD31,22M7_DB114,2022-07-28T00:00:00,136
AS_SP15,LOAD,ARTRAN_6_LD32,ARTRAN_6_ND002,ARTSN_RNCH_6_LD32,22M7_DB114,2022-07-28T00:00:00,137
AS_SP26,LOAD,ARTRAN_6_LD32,ARTRAN_6_ND002,ARTSN_RNCH_6_LD32,22M7_DB114,2022-07-28T00:00:00,137
AS_SP15,LOAD,ARVINN_6_LD1,ARVIN_6_N001,34888_ARVIN   _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,138
AS_NP26,LOAD,ARVINN_6_LD1,ARVIN_6_N001,34888_ARVIN   _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,138
AS_SP15,GEN,ARVINN_6_ORION1,S621AC_7_N001,39023_S621AC  _24.5_GU1,22M7_DB114,2022-07-28T00:00:00,139
AS_NP26,GEN,ARVINN_6_ORION1,S621AC_7_N001,39023_S621AC  _24.5_GU1,22M7_DB114,2022-07-28T00:00:00,139
AS_NP26,GEN,ARVINN_6_ORION2,S621AC_7_N002,39023_S621AC  _24.5_GU2,22M7_DB114,2022-07-28T00:00:00,140
AS_SP15,GEN,ARVINN_6_ORION2,S621AC_7_N002,39023_S621AC  _24.5_GU2,22M7_DB114,2022-07-28T00:00:00,140
AS_SP15,LOAD,ARVIN_1_LD1,ARVINED_1_N001,34806_ARVIN_ED_115_LD1,22M7_DB114,2022-07-28T00:00:00,141
AS_NP26,LOAD,ARVIN_1_LD1,ARVINED_1_N001,34806_ARVIN_ED_115_LD1,22M7_DB114,2022-07-28T00:00:00,141
AS_NP15,LOAD,ASHLAN_2_LD1,ASHLAN_2_N007,30850_ASHLAN  _230_LD1,22M7_DB114,2022-07-28T00:00:00,142
AS_NP26,LOAD,ASHLAN_2_LD1,ASHLAN_2_N007,30850_ASHLAN  _230_LD1,22M7_DB114,2022-07-28T00:00:00,142
AS_NP15,LOAD,ASHLAN_2_LD2,ASHLAN_2_N008,30850_ASHLAN  _230_LD2,22M7_DB114,2022-07-28T00:00:00,143
AS_NP26,LOAD,ASHLAN_2_LD2,ASHLAN_2_N008,30850_ASHLAN  _230_LD2,22M7_DB114,2022-07-28T00:00:00,143
AS_NP15,LOAD,ASHLAN_2_LD3,ASHLAN_2_N001,30850_ASHLAN  _230_LD3,22M7_DB114,2022-07-28T00:00:00,144
AS_NP26,LOAD,ASHLAN_2_LD3,ASHLAN_2_N001,30850_ASHLAN  _230_LD3,22M7_DB114,2022-07-28T00:00:00,144
AS_SP26,LOAD,ASH_6_LD30,ASH_6_N005,22008_ASH     _69.0_LD30,22M7_DB114,2022-07-28T00:00:00,145
AS_SP15,LOAD,ASH_6_LD30,ASH_6_N005,22008_ASH     _69.0_LD30,22M7_DB114,2022-07-28T00:00:00,145
AS_SP15,LOAD,ASH_6_LD31,ASH_6_N101,22008_ASH     _69.0_LD31,22M7_DB114,2022-07-28T00:00:00,146
AS_SP26,LOAD,ASH_6_LD31,ASH_6_N101,22008_ASH     _69.0_LD31,22M7_DB114,2022-07-28T00:00:00,146
AS_SP15,LOAD,ASH_6_LD32,ASH_6_N001,22008_ASH     _69.0_LD32,22M7_DB114,2022-07-28T00:00:00,147
AS_SP26,LOAD,ASH_6_LD32,ASH_6_N001,22008_ASH     _69.0_LD32,22M7_DB114,2022-07-28T00:00:00,147
AS_SP15,GEN,ASTORA_2_SOLAR1,ASTORIA1_7_N001,29415_ASTORIA1_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,148
AS_SP26,GEN,ASTORA_2_SOLAR1,ASTORIA1_7_N001,29415_ASTORIA1_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,148
AS_SP26,GEN,ASTORA_2_SOLAR2,ASTORIA2_7_N001,29416_ASTORIA2_34.5_GU2,22M7_DB114,2022-07-28T00:00:00,149
AS_SP15,GEN,ASTORA_2_SOLAR2,ASTORIA2_7_N001,29416_ASTORIA2_34.5_GU2,22M7_DB114,2022-07-28T00:00:00,149
AS_SP26,GEN,ATHOS_5_AP1SR1,ATHOS_7_CN13,99607_GN1-BUS-34.5_GSR1_GU,22M7_DB114,2022-07-28T00:00:00,150
AS_SP15,GEN,ATHOS_5_AP1SR1,ATHOS_7_CN13,99607_GN1-BUS-34.5_GSR1_GU,22M7_DB114,2022-07-28T00:00:00,150
AS_SP26,GEN,ATHOS_5_AP1SR2,ATHOS_7_CN1,99609_GN1-BUS-34.5_GSR2_GU,22M7_DB114,2022-07-28T00:00:00,151
AS_SP15,GEN,ATHOS_5_AP1SR2,ATHOS_7_CN1,99609_GN1-BUS-34.5_GSR2_GU,22M7_DB114,2022-07-28T00:00:00,151
AS_SP15,GEN,ATHOS_5_AP1X2,ATHOS_5_AP1X2-APND,N/A,22M7_DB114,2022-07-28T00:00:00,152
AS_SP26,GEN,ATHOS_5_AP1X2,ATHOS_5_AP1X2-APND,N/A,22M7_DB114,2022-07-28T00:00:00,152
AS_SP26,GEN,ATHOS_5_AP2SR3,ATHOS_7_CN5,99617_GN1-BUS-34.5_GSR3_GU,22M7_DB114,2022-07-28T00:00:00,153
AS_SP15,GEN,ATHOS_5_AP2SR3,ATHOS_7_CN5,99617_GN1-BUS-34.5_GSR3_GU,22M7_DB114,2022-07-28T00:00:00,153
AS_SP26,GEN,ATHOS_5_AP2SR4,ATHOS_7_CN6,99622_GN1-BUS-34.5_GSR4_GU,22M7_DB114,2022-07-28T00:00:00,154
AS_SP15,GEN,ATHOS_5_AP2SR4,ATHOS_7_CN6,99622_GN1-BUS-34.5_GSR4_GU,22M7_DB114,2022-07-28T00:00:00,154
AS_SP26,GEN,ATHOS_5_AP2X2,ATHOS_5_AP2X2-APND,N/A,22M7_DB114,2022-07-28T00:00:00,155
AS_SP15,GEN,ATHOS_5_AP2X2,ATHOS_5_AP2X2-APND,N/A,22M7_DB114,2022-07-28T00:00:00,155
AS_NP26,LOAD,ATSDRO_6_LD1,ATASCDRO_6_N001,36358_ATASCDRO_70.0_LD1,22M7_DB114,2022-07-28T00:00:00,156
AS_SP15,LOAD,ATSDRO_6_LD1,ATASCDRO_6_N001,36358_ATASCDRO_70.0_LD1,22M7_DB114,2022-07-28T00:00:00,156
AS_NP26,GEN,ATWEL2_1_SOLAR1,Q482_7_N001,35014_Q482    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,157
AS_SP15,GEN,ATWEL2_1_SOLAR1,Q482_7_N001,35014_Q482    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,157
AS_NP26,GEN,ATWELL_1_SOLAR,ATWELL_1_N001,34427_ATWELL  _115_GU1,22M7_DB114,2022-07-28T00:00:00,158
AS_SP15,GEN,ATWELL_1_SOLAR,ATWELL_1_N001,34427_ATWELL  _115_GU1,22M7_DB114,2022-07-28T00:00:00,158
AS_NP15,LOAD,ATWTER_1_LD1,ATWATER_1_B2,34104_ATWATER _115_LD1,22M7_DB114,2022-07-28T00:00:00,159
AS_NP26,LOAD,ATWTER_1_LD1,ATWATER_1_B2,34104_ATWATER _115_LD1,22M7_DB114,2022-07-28T00:00:00,159
AS_NP15,LOAD,ATWTER_1_LD2,ATWATER_1_N001,34104_ATWATER _115_LD2,22M7_DB114,2022-07-28T00:00:00,160
AS_NP26,LOAD,ATWTER_1_LD2,ATWATER_1_N001,34104_ATWATER _115_LD2,22M7_DB114,2022-07-28T00:00:00,160
AS_NP26,LOAD,AUBERY_6_LD1,AUBERRY_6_N001,34493_AUBERRY _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,161
AS_NP15,LOAD,AUBERY_6_LD1,AUBERRY_6_N001,34493_AUBERRY _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,161
AS_NP15,LOAD,AUBERY_6_LD2,AUBERRY_6_N003,34493_AUBERRY _70.0_LD2,22M7_DB114,2022-07-28T00:00:00,162
AS_NP26,LOAD,AUBERY_6_LD2,AUBERRY_6_N003,34493_AUBERRY _70.0_LD2,22M7_DB114,2022-07-28T00:00:00,162
AS_NP15,LOAD,AUBURN_6_LD1,AUBURN_6_N001,32392_AUBURN  _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,163
AS_NP26,LOAD,AUBURN_6_LD1,AUBURN_6_N001,32392_AUBURN  _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,163
AS_NP26,GEN,AVENAL_6_AVPARK,AVENAL_6_GN001,34546_AVENAL  _70.0_GUS1,22M7_DB114,2022-07-28T00:00:00,164
AS_SP15,GEN,AVENAL_6_AVPARK,AVENAL_6_GN001,34546_AVENAL  _70.0_GUS1,22M7_DB114,2022-07-28T00:00:00,164
AS_NP26,GEN,AVENAL_6_AVSLR1,AVENGEN_7_N001,34547_AVEN GEN_21.0_GUS1,22M7_DB114,2022-07-28T00:00:00,165
AS_SP15,GEN,AVENAL_6_AVSLR1,AVENGEN_7_N001,34547_AVEN GEN_21.0_GUS1,22M7_DB114,2022-07-28T00:00:00,165
AS_NP26,GEN,AVENAL_6_AVSLR2,AVENGEN_7_N002,34547_AVEN GEN_21.0_GUS2,22M7_DB114,2022-07-28T00:00:00,166
AS_SP15,GEN,AVENAL_6_AVSLR2,AVENGEN_7_N002,34547_AVEN GEN_21.0_GUS2,22M7_DB114,2022-07-28T00:00:00,166
AS_SP15,GEN,AVENAL_6_SANDDG,AVENAL_6_GN002,34546_AVENAL  _70.0_GUS2,22M7_DB114,2022-07-28T00:00:00,167
AS_NP26,GEN,AVENAL_6_SANDDG,AVENAL_6_GN002,34546_AVENAL  _70.0_GUS2,22M7_DB114,2022-07-28T00:00:00,167
AS_SP15,GEN,AVENAL_6_SUNCTY,AVENAL_6_GN003,34546_AVENAL  _70.0_GUS3,22M7_DB114,2022-07-28T00:00:00,168
AS_NP26,GEN,AVENAL_6_SUNCTY,AVENAL_6_GN003,34546_AVENAL  _70.0_GUS3,22M7_DB114,2022-07-28T00:00:00,168
AS_SP15,LOAD,AVENAL_7_LD1,AVENGEN_7_B1,34547_AVEN GEN_21.0_LD1,22M7_DB114,2022-07-28T00:00:00,169
AS_NP26,LOAD,AVENAL_7_LD1,AVENGEN_7_B1,34547_AVEN GEN_21.0_LD1,22M7_DB114,2022-07-28T00:00:00,169
AS_NP26,LOAD,AVENA_1_LD1,AVENA_1_N001,33510_AVENA   _115_LD1,22M7_DB114,2022-07-28T00:00:00,170
AS_NP15,LOAD,AVENA_1_LD1,AVENA_1_N001,33510_AVENA   _115_LD1,22M7_DB114,2022-07-28T00:00:00,170
AS_SP26,LOAD,AVOCDO_6_LD31,AVOCADO_6_N002,22020_AVOCADO _69.0_LD31,22M7_DB114,2022-07-28T00:00:00,171
AS_SP15,LOAD,AVOCDO_6_LD31,AVOCADO_6_N002,22020_AVOCADO _69.0_LD31,22M7_DB114,2022-07-28T00:00:00,171
AS_SP15,LOAD,AVOCDO_6_LD32,AVOCADO_6_N001,22020_AVOCADO _69.0_LD32,22M7_DB114,2022-07-28T00:00:00,172
AS_SP26,LOAD,AVOCDO_6_LD32,AVOCADO_6_N001,22020_AVOCADO _69.0_LD32,22M7_DB114,2022-07-28T00:00:00,172
AS_SP26,LOAD,AVOCDO_6_LD33,AVOCADO_6_N009,22020_AVOCADO _69.0_LD33,22M7_DB114,2022-07-28T00:00:00,173
AS_SP15,LOAD,AVOCDO_6_LD33,AVOCADO_6_N009,22020_AVOCADO _69.0_LD33,22M7_DB114,2022-07-28T00:00:00,173
AS_SP15,GEN,AVSOLR_2_SOLAR,AVSOLAR_7_N008,29410_AVSOLAR _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,174
AS_SP26,GEN,AVSOLR_2_SOLAR,AVSOLAR_7_N008,29410_AVSOLAR _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,174
AS_SP15,LOAD,AVSOLR_7_LD-AUX,AVSOLAR_7_N007,29410_AVSOLAR _34.5_LD1,22M7_DB114,2022-07-28T00:00:00,175
AS_SP26,LOAD,AVSOLR_7_LD-AUX,AVSOLAR_7_N007,29410_AVSOLAR _34.5_LD1,22M7_DB114,2022-07-28T00:00:00,175
AS_SP15,LOAD,BADGRH_6_PUMPSA,BDGRHLL_6_N001,34580_BDGR HLL_70.0_LDM1,22M7_DB114,2022-07-28T00:00:00,176
AS_NP26,LOAD,BADGRH_6_PUMPSA,BDGRHLL_6_N001,34580_BDGR HLL_70.0_LDM1,22M7_DB114,2022-07-28T00:00:00,176
AS_NP26,LOAD,BADGRH_6_PUMPSB,BDGRHLL_6_N004,34580_BDGR HLL_70.0_LDM2,22M7_DB114,2022-07-28T00:00:00,177
AS_SP15,LOAD,BADGRH_6_PUMPSB,BDGRHLL_6_N004,34580_BDGR HLL_70.0_LDM2,22M7_DB114,2022-07-28T00:00:00,177
AS_NP26,LOAD,BAHIA_2_LD1,BAHIA_2_N011,30465_BAHIA   _230_LD1,22M7_DB114,2022-07-28T00:00:00,178
AS_NP15,LOAD,BAHIA_2_LD1,BAHIA_2_N011,30465_BAHIA   _230_LD1,22M7_DB114,2022-07-28T00:00:00,178
AS_NP15,LOAD,BAHIA_2_LD2,BAHIA_2_N001,30465_BAHIA   _230_LD2,22M7_DB114,2022-07-28T00:00:00,179
